date,min,max,median,q1,q3,stdev,count
2020-05-05T00:00:00.000Z,0.32,4.18,0.94,0.65,1.55,0.861,501
2020-05-06T00:00:00.000Z,0.4,3.32,0.94,0.8,1.18,0.581,591
2020-05-07T00:00:00.000Z,0.3,2,0.8,0.55,1.05,0.319,390
2020-05-08T00:00:00.000Z,1.07,10.68,3.02,2.45,3.48,1.212,346
2020-05-09T00:00:00.000Z,0.2,3.92,0.53,0.42,1.12,1.014,351
2020-05-10T00:00:00.000Z,0.1,9.61,3.95,2.13,6.82,2.633,249
2020-05-11T00:00:00.000Z,0.1,1.5,0.6,0.4,0.8,0.301,355
2020-05-12T00:00:00.000Z,0.2,1.45,0.62,0.4,0.85,0.292,468
2020-05-13T00:00:00.000Z,0.1,1.85,0.72,0.5,1.02,0.377,466
2020-05-14T00:00:00.000Z,0.35,1.86,0.88,0.6,1.25,0.376,463
2020-05-15T00:00:00.000Z,0.35,5.42,0.88,0.7,1.02,0.372,536
2020-05-16T00:00:00.000Z,0.3,2.68,0.65,0.55,0.75,0.313,342
2020-05-17T00:00:00.000Z,0.1,2.84,0.65,0.26,1.02,0.469,545
2020-05-18T00:00:00.000Z,0.1,5.09,0.53,0.25,0.92,0.775,475
2020-05-19T00:00:00.000Z,0.2,1.91,0.68,0.4,1.05,0.435,548
2020-05-20T00:00:00.000Z,0.3,5.01,1.27,0.6,2.08,0.851,556
2020-05-21T00:00:00.000Z,0.36,8.1,1.6,0.69,1.95,1.188,525
2020-05-22T00:00:00.000Z,0.72,6.08,1.7,1.3,2.45,0.807,551
2020-05-23T00:00:00.000Z,0.74,9.9,2.43,1.8,4.17,2.556,515
2020-05-24T00:00:00.000Z,1.43,16.39,3.53,2.67,6.8,2.752,543
2020-05-25T00:00:00.000Z,1.07,5.03,2,1.57,2.97,0.935,551
2020-05-26T00:00:00.000Z,0.7,6.93,1.67,1.3,2.97,1.371,503
2020-05-27T00:00:00.000Z,0.5,3.43,2.02,1.6,2.29,0.556,534
2020-05-28T00:00:00.000Z,0.2,4.7,0.83,0.53,1.27,0.934,551
2020-05-29T00:00:00.000Z,0.2,4.13,0.8,0.5,1.6,0.726,551
2020-05-30T00:00:00.000Z,0.1,3.2,0.4,0.3,0.6,0.766,569
2020-05-31T00:00:00.000Z,0.1,20.67,0.33,0.27,0.5,0.994,512
2020-06-01T00:00:00.000Z,0.2,1.6,0.63,0.5,0.9,0.291,497
2020-06-02T00:00:00.000Z,0.47,3.37,1.17,0.9,1.57,0.617,540
2020-06-03T00:00:00.000Z,0.5,10.07,1.73,1.23,3.8,1.88,463
2020-06-04T00:00:00.000Z,1,7.53,2.97,2,4.13,1.606,543
2020-06-05T00:00:00.000Z,1.93,20.43,4.63,3.77,5.67,1.546,452
2020-06-06T00:00:00.000Z,0.4,7.83,1,0.7,2.5,1.799,496
2020-06-07T00:00:00.000Z,0.6,3.1,1.4,1.03,1.87,0.505,550
2020-06-08T00:00:00.000Z,0.5,5.07,1.29,0.9,2.2,0.894,542
2020-06-09T00:00:00.000Z,0.7,5.97,1.23,0.9,3.07,1.38,498
2020-06-10T00:00:00.000Z,0.2,3.8,0.53,0.4,0.72,0.795,536
2020-06-11T00:00:00.000Z,0.2,82.2,0.6,0.5,0.73,4.263,566
2020-06-12T00:00:00.000Z,0.7,4.7,1.8,1.57,2.1,0.517,578
2020-06-13T00:00:00.000Z,0.4,3.87,1.23,0.9,1.8,0.614,552
2020-06-14T00:00:00.000Z,0.6,5.27,1.3,1.02,1.6,0.498,337
2020-06-15T00:00:00.000Z,0.83,2.93,1.3,1.17,1.6,0.475,570
2020-06-16T00:00:00.000Z,1,10.27,2.17,1.8,2.73,1.447,575
2020-06-17T00:00:00.000Z,1.6,12.27,4.83,3.17,5.8,1.655,547
2020-06-18T00:00:00.000Z,2.1,15.13,3.3,2.77,5.7,2.922,507
2020-06-19T00:00:00.000Z,1.07,10.9,3.2,2,5.07,1.928,489
2020-06-20T00:00:00.000Z,0.9,21.93,4.23,1.9,5.8,2.428,584
2020-06-21T00:00:00.000Z,0.7,3.4,1.87,1.53,2.1,0.499,583
2020-06-22T00:00:00.000Z,1.3,3.1,1.9,1.7,2.1,0.322,560
2020-06-23T00:00:00.000Z,1.2,6.37,2.2,1.83,2.6,0.695,572
2020-06-24T00:00:00.000Z,1.9,7.37,3.1,2.57,4.3,1.249,590
2020-06-25T00:00:00.000Z,1.3,7.8,3.57,2.27,5.07,1.663,571
2020-06-26T00:00:00.000Z,1.5,9.36,3.4,2.2,5,1.754,563
2020-06-27T00:00:00.000Z,2,23.47,3.55,2.7,6.97,3.854,526
2020-06-28T00:00:00.000Z,3.5,24.03,5.8,4.92,8.11,3.185,445
2020-06-29T00:00:00.000Z,0.87,17.17,2.47,1.83,5.2,3.675,481
2020-06-30T00:00:00.000Z,0.3,4.2,1.4,1,1.82,0.83,472
2020-07-01T00:00:00.000Z,0.33,2.6,1.1,0.8,1.4,0.465,456
2020-07-02T00:00:00.000Z,0.53,12.07,1.03,0.8,1.82,0.783,460
2020-07-03T00:00:00.000Z,0.23,2.13,0.63,0.5,0.99,0.33,473
2020-07-04T00:00:00.000Z,0.3,5.4,0.93,0.7,1.4,0.639,495
2020-07-05T00:00:00.000Z,0.8,7.2,1.9,1.47,2.33,1.235,478
2020-07-06T00:00:00.000Z,0.3,1.77,1,0.8,1.17,0.284,282
2020-07-07T00:00:00.000Z,0.1,1.07,0.4,0.3,0.5,0.168,430
2020-07-08T00:00:00.000Z,0.2,1.4,0.6,0.4,0.8,0.248,445
2020-07-09T00:00:00.000Z,0.1,2.97,0.6,0.3,1.05,0.46,476
2020-07-10T00:00:00.000Z,0.2,9.63,0.8,0.53,1.43,0.813,424
2020-07-11T00:00:00.000Z,0.1,3.3,1.19,0.63,1.79,0.701,332
2020-07-12T00:00:00.000Z,0.3,3.2,0.87,0.6,1.2,0.509,404
2020-07-13T00:00:00.000Z,0.3,6.17,0.9,0.6,1.7,1.34,395
2020-07-14T00:00:00.000Z,0.7,5.2,2.06,1.2,3.1,1.075,443
2020-07-15T00:00:00.000Z,0.9,10.57,1.74,1.27,4.45,1.964,356
2020-07-16T00:00:00.000Z,0.5,15.8,1.55,0.8,8,4.275,324
2020-07-17T00:00:00.000Z,0.5,36.5,1.6,1.12,2.57,4.198,495
2020-07-18T00:00:00.000Z,0.7,9.77,1.9,1.3,3.32,2.029,457
2020-07-19T00:00:00.000Z,1.5,15.53,7.3,2.09,8.57,3.902,161
2020-07-20T00:00:00.000Z,0.7,7.5,2.43,1.5,3.53,1.444,193
2020-07-21T00:00:00.000Z,0.1,1.93,0.62,0.3,1,0.384,268
2020-07-22T00:00:00.000Z,0,4.63,0.23,0.2,0.3,0.301,273
2020-07-23T00:00:00.000Z,0,3.4,0.2,0.1,0.3,0.31,301
2020-07-24T00:00:00.000Z,0.1,1.5,0.5,0.27,0.73,0.295,386
2020-07-25T00:00:00.000Z,0.63,1.8,1.1,0.9,1.47,0.307,83
2020-07-26T00:00:00.000Z,0.3,7.83,1.02,0.7,1.67,0.988,446
2020-07-27T00:00:00.000Z,1.23,8.5,2.9,2.06,4.43,1.527,282
2020-07-28T00:00:00.000Z,0.97,10.57,3,1.9,6.04,2.682,425
2020-07-29T00:00:00.000Z,0.2,6.5,1.2,0.9,3.23,1.55,335
2020-07-30T00:00:00.000Z,0.3,4.2,1.19,0.7,1.8,0.726,376
2020-07-31T00:00:00.000Z,0.67,25.23,2.37,1.35,3.5,1.894,380
2020-08-01T00:00:00.000Z,0.9,24.03,2.44,1.4,6.97,3.819,374
2020-08-02T00:00:00.000Z,0.7,11.7,3.1,2.02,5.8,2.623,333
2020-08-03T00:00:00.000Z,0.7,3.67,1.67,1.37,2.02,0.532,367
2020-08-04T00:00:00.000Z,0,2.29,0.73,0.2,1.1,0.503,425
2020-08-05T00:00:00.000Z,0.6,2,1.1,0.9,1.3,0.288,443
2020-08-06T00:00:00.000Z,0.7,5.27,1.65,1.2,2.64,1.15,336
2020-08-07T00:00:00.000Z,0.6,11.13,2.37,1.7,3.37,1.621,449
2020-08-08T00:00:00.000Z,0.93,12.3,2.17,1.5,5.55,2.625,385
2020-08-09T00:00:00.000Z,0.4,168.7,1.4,1.03,4.43,8.796,457
2020-08-10T00:00:00.000Z,0.3,3.57,0.77,0.5,1.3,0.499,441
2020-08-11T00:00:00.000Z,0.4,6.37,1.3,0.73,1.73,0.778,453
2020-08-12T00:00:00.000Z,0.6,3.3,1.1,0.93,1.43,0.572,460
2020-08-13T00:00:00.000Z,1.2,8.52,2.9,2.4,3.9,1.654,468
2020-08-14T00:00:00.000Z,1.7,10.97,5.07,3.09,6.13,1.925,401
2020-08-15T00:00:00.000Z,2.67,11.17,4.57,3.67,5.77,1.519,483
2020-08-16T00:00:00.000Z,0.2,12.27,1.1,0.59,8.1,3.927,469
2020-08-17T00:00:00.000Z,0.6,7.37,3.37,2.02,4.83,1.687,475
2020-08-18T00:00:00.000Z,1.5,63.47,3.33,2.49,4.53,6.783,457
2020-08-19T00:00:00.000Z,1.57,38.86,2.8,2.37,3.72,6.949,453
2020-08-20T00:00:00.000Z,1.2,5.97,2.27,1.83,3,0.845,471
2020-08-21T00:00:00.000Z,2.2,21.3,4.22,3.5,7,2.797,450
2020-08-22T00:00:00.000Z,1.17,20.73,3.7,2.4,6.79,4.289,405
2020-08-23T00:00:00.000Z,0.6,5.6,1.43,1.17,1.93,0.646,423
2020-08-24T00:00:00.000Z,0.4,3.83,1.03,0.8,2.17,0.847,354
2020-08-25T00:00:00.000Z,0.2,2.6,0.5,0.4,0.7,0.317,388
2020-08-26T00:00:00.000Z,0.1,1.6,0.4,0.3,0.5,0.191,403
2020-08-27T00:00:00.000Z,0.1,3.43,0.5,0.3,1.03,0.611,461
2020-08-28T00:00:00.000Z,0.07,4.09,0.8,0.3,1.47,0.639,415
2020-08-29T00:00:00.000Z,0.5,43.33,1.33,1.1,1.6,2.549,424
2020-08-30T00:00:00.000Z,0.4,12.17,1.93,0.8,3.37,2.452,408
2020-08-31T00:00:00.000Z,0,3.7,0.7,0.3,1.1,0.81,415
2020-09-01T00:00:00.000Z,0.7,6.53,1.5,1.07,3.97,1.61,363
2020-09-02T00:00:00.000Z,1.1,4.4,2.1,1.6,2.6,0.617,474
2020-09-03T00:00:00.000Z,1.4,14.9,4.93,3.8,6.3,1.979,470
2020-09-04T00:00:00.000Z,0.6,6.6,1.97,1.4,2.93,1.25,483
2020-09-05T00:00:00.000Z,0.5,3.67,1.5,1.17,2.13,0.638,474
2020-09-06T00:00:00.000Z,0.1,3.77,0.8,0.5,1.5,0.652,470
2020-09-07T00:00:00.000Z,0.1,6.8,0.7,0.3,1.02,1.211,440
2020-09-08T00:00:00.000Z,0.2,2.7,0.7,0.43,1,0.454,383
2020-09-09T00:00:00.000Z,0.1,5.09,2.33,1.1,3.17,1.314,398
2020-09-10T00:00:00.000Z,0,2.73,0.2,0.1,0.4,0.253,348
2020-09-11T00:00:00.000Z,0.2,2.73,0.67,0.43,1,0.585,311
2020-09-12T00:00:00.000Z,1.1,5.43,3.37,2.93,3.83,0.772,297
2020-09-13T00:00:00.000Z,0.5,4.17,1.83,1.27,2.6,0.888,362
2020-09-14T00:00:00.000Z,0.37,8.07,1.79,0.8,2.67,1.568,282
2020-09-15T00:00:00.000Z,3.33,7.57,4.69,4.3,5.37,0.85,254
2020-09-16T00:00:00.000Z,0,0.87,0.2,0.2,0.28,0.132,36
2020-09-17T00:00:00.000Z,0.1,1.17,0.35,0.3,0.5,0.186,150
2020-09-18T00:00:00.000Z,0.3,6.53,0.87,0.7,1.25,0.749,325
2020-09-19T00:00:00.000Z,0.4,9,1,0.8,2,1.094,311
2020-09-20T00:00:00.000Z,0.93,5.07,2,1.53,2.8,0.844,234
2020-09-21T00:00:00.000Z,1.2,8.07,2.47,2,3.6,1.456,225
2020-09-22T00:00:00.000Z,1,21.43,2.4,1.88,5.47,4.443,337
2020-09-23T00:00:00.000Z,3.73,57.77,9.17,5.5,18.62,10.346,445
2020-09-24T00:00:00.000Z,4.97,117.53,24.2,12.05,36.53,22.63,465
2020-09-25T00:00:00.000Z,0.93,53.6,5.3,3.84,14.75,7.758,353
2020-09-26T00:00:00.000Z,10.19,64.47,19.93,14.73,24.5,8.709,275
2020-09-27T00:00:00.000Z,5.57,44.5,20.07,9.4,37.29,12.883,223
2020-09-28T00:00:00.000Z,4.73,35.1,7.82,6.43,21.97,9.189,266
2020-09-29T00:00:00.000Z,1.67,10.3,4.22,3.02,7,2.535,260
2020-09-30T00:00:00.000Z,1.17,19.82,6.47,4.7,8.1,2.97,394
2020-10-01T00:00:00.000Z,2.73,15.5,7.55,5.3,8.6,2.877,298
2020-10-02T00:00:00.000Z,9.83,44.27,15.93,14.33,17.93,6.058,263
2020-10-03T00:00:00.000Z,10.97,34.77,18.93,15.27,22.43,4.456,255
2020-10-04T00:00:00.000Z,5.17,26.9,19.05,17.5,23.23,4.161,314
2020-10-05T00:00:00.000Z,0.5,13.6,3.17,1.4,5.5,2.974,318
2020-10-06T00:00:00.000Z,1.4,29.4,4.95,2.7,10.34,8.124,336
2020-10-07T00:00:00.000Z,1.3,5.67,2.8,2.1,3.42,0.934,332
2020-10-08T00:00:00.000Z,0.93,11.73,2.13,1.53,3.73,2.008,310
